               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.020161,           0.0076409,           0.0096131,             0.67542,             0.56991,             0.62306,             0.32828,            0.019428,           0.0058365,            0.021713,            0.008736,            0.008736,            0.008736
                 160,            0.020272,           0.0074797,           0.0096458,             0.60891,             0.61089,             0.61672,             0.33351,            0.019962,           0.0061445,            0.020456,            0.008728,            0.008728,            0.008728
                 161,            0.020021,           0.0072294,           0.0094674,              0.6153,             0.45118,             0.48336,             0.23318,            0.022797,           0.0062475,            0.037885,             0.00872,             0.00872,             0.00872
                 162,             0.02001,           0.0071896,           0.0090857,             0.67826,             0.54369,             0.62448,             0.34097,            0.019279,            0.005775,            0.021565,            0.008712,            0.008712,            0.008712
                 163,            0.020586,           0.0075161,             0.01015,             0.65052,             0.55529,             0.59505,             0.33085,            0.019779,           0.0062151,            0.024095,            0.008704,            0.008704,            0.008704
                 164,            0.020103,           0.0076888,           0.0091155,             0.59212,             0.64706,             0.64455,              0.3481,            0.019047,           0.0059457,            0.019093,            0.008696,            0.008696,            0.008696
                 165,            0.020459,           0.0069413,            0.008875,             0.61445,              0.5482,             0.55918,             0.29984,            0.020294,           0.0062923,            0.026382,            0.008688,            0.008688,            0.008688
                 166,            0.020726,           0.0073253,           0.0089024,              0.6472,             0.62396,             0.64784,              0.3461,            0.018543,           0.0059648,            0.018721,             0.00868,             0.00868,             0.00868
                 167,            0.019698,           0.0071447,           0.0093902,             0.63268,             0.48303,             0.53256,             0.26783,            0.022154,           0.0063848,            0.029987,            0.008672,            0.008672,            0.008672
                 168,            0.020465,           0.0072208,           0.0090502,             0.70635,             0.53769,             0.61122,             0.32601,            0.020467,            0.006012,            0.025015,            0.008664,            0.008664,            0.008664
                 169,            0.020225,            0.007348,           0.0098867,              0.6897,             0.59917,             0.67031,             0.36957,             0.01884,           0.0059662,             0.01731,            0.008656,            0.008656,            0.008656
                 170,             0.02058,           0.0072644,           0.0093077,             0.55611,             0.58267,             0.55653,             0.28323,            0.022011,           0.0059443,             0.02814,            0.008648,            0.008648,            0.008648
                 171,             0.01984,           0.0071761,           0.0093395,             0.63105,              0.6094,             0.63741,             0.33283,            0.020118,           0.0058875,            0.022079,             0.00864,             0.00864,             0.00864
                 172,            0.020231,           0.0074021,           0.0094387,             0.56705,             0.63569,             0.60982,             0.33708,            0.019552,           0.0058951,            0.021962,            0.008632,            0.008632,            0.008632
                 173,            0.020675,           0.0072141,           0.0098402,              0.6283,             0.65891,              0.6725,             0.38432,            0.018883,           0.0059552,            0.017828,            0.008624,            0.008624,            0.008624
                 174,            0.020165,           0.0069835,           0.0089207,             0.60892,             0.67561,             0.66915,             0.35439,            0.020558,           0.0058894,             0.02146,            0.008616,            0.008616,            0.008616
                 175,             0.02064,           0.0077246,           0.0086065,             0.69337,             0.48478,              0.5716,             0.29594,            0.022229,           0.0061631,            0.026648,            0.008608,            0.008608,            0.008608
                 176,            0.020033,           0.0072043,           0.0085871,             0.64367,             0.67745,             0.67468,              0.3635,             0.01932,           0.0058532,            0.018037,              0.0086,              0.0086,              0.0086
                 177,            0.019505,           0.0070983,           0.0086467,             0.62278,             0.64131,             0.64867,             0.33432,            0.020526,           0.0061021,            0.021664,            0.008592,            0.008592,            0.008592
                 178,             0.01978,           0.0072345,           0.0088202,             0.57016,             0.51352,             0.52866,             0.26742,            0.022258,           0.0062532,            0.034839,            0.008584,            0.008584,            0.008584
                 179,            0.019788,           0.0071938,            0.008716,             0.73899,             0.56959,             0.67419,             0.38117,            0.018722,           0.0059552,            0.019215,            0.008576,            0.008576,            0.008576
                 180,            0.019743,           0.0071296,           0.0090054,             0.60731,             0.57138,             0.60965,             0.32512,            0.020634,           0.0061989,             0.02699,            0.008568,            0.008568,            0.008568
                 181,            0.019975,           0.0072511,           0.0088048,             0.66587,               0.631,             0.65785,             0.35351,            0.019524,           0.0059342,            0.020578,             0.00856,             0.00856,             0.00856
                 182,            0.019955,           0.0072888,           0.0088203,             0.55759,             0.60451,             0.57834,             0.29225,            0.021374,           0.0062013,             0.02182,            0.008552,            0.008552,            0.008552
                 183,            0.019884,           0.0072237,           0.0086575,             0.65542,              0.6618,             0.68513,             0.37384,            0.018983,           0.0059075,            0.019337,            0.008544,            0.008544,            0.008544
                 184,            0.019863,           0.0070326,           0.0082499,             0.54802,             0.57856,             0.54834,             0.27421,            0.022707,           0.0061321,            0.029364,            0.008536,            0.008536,            0.008536
                 185,            0.019989,           0.0071528,           0.0083074,             0.54879,             0.62318,             0.56918,             0.30689,            0.020202,           0.0061016,            0.033603,            0.008528,            0.008528,            0.008528
                 186,            0.019634,           0.0073417,           0.0082864,              0.6259,              0.6308,             0.64554,             0.34619,            0.019592,           0.0058665,            0.022751,             0.00852,             0.00852,             0.00852
                 187,            0.019659,           0.0068681,           0.0082791,             0.70247,             0.65392,             0.68783,             0.35875,            0.019757,            0.005878,            0.021497,            0.008512,            0.008512,            0.008512
                 188,            0.019542,           0.0071571,           0.0079922,             0.64146,             0.65206,              0.6881,              0.3978,            0.018334,           0.0058365,            0.016069,            0.008504,            0.008504,            0.008504
                 189,            0.019577,           0.0072309,            0.008254,              0.6339,             0.66357,             0.68056,             0.36969,            0.019408,           0.0057983,            0.023474,            0.008496,            0.008496,            0.008496
                 190,             0.01995,           0.0069883,           0.0078062,             0.70682,             0.68138,             0.69273,             0.38556,            0.019689,           0.0057759,             0.02352,            0.008488,            0.008488,            0.008488
                 191,            0.020124,           0.0072395,           0.0084236,             0.72281,             0.63818,             0.67339,             0.35886,            0.019728,           0.0060091,             0.02045,             0.00848,             0.00848,             0.00848
                 192,            0.020206,           0.0068956,           0.0091251,             0.44887,             0.48472,             0.39865,             0.17931,            0.025059,           0.0064311,            0.050079,            0.008472,            0.008472,            0.008472
                 193,            0.019701,           0.0068533,           0.0085464,             0.69864,             0.59194,             0.67087,             0.37257,            0.018804,           0.0062776,             0.01743,            0.008464,            0.008464,            0.008464
                 194,            0.019806,           0.0068851,           0.0085275,             0.53711,             0.62528,             0.58829,             0.31024,            0.020356,           0.0062113,            0.026126,            0.008456,            0.008456,            0.008456
                 195,            0.019481,           0.0071248,           0.0082289,             0.66989,             0.67003,             0.69881,             0.39536,            0.018628,           0.0058961,            0.016347,            0.008448,            0.008448,            0.008448
                 196,            0.020277,           0.0072961,           0.0078201,             0.55391,             0.55274,             0.56633,             0.28858,            0.021203,           0.0060711,            0.027505,             0.00844,             0.00844,             0.00844
                 197,            0.019384,           0.0066314,           0.0078085,             0.63466,             0.61531,             0.64364,             0.35689,             0.01973,           0.0061836,            0.021019,            0.008432,            0.008432,            0.008432
                 198,            0.020176,           0.0067946,           0.0075945,             0.58342,             0.61858,              0.5801,             0.29945,            0.021634,           0.0061212,            0.033301,            0.008424,            0.008424,            0.008424
                 199,            0.020071,           0.0069673,           0.0078221,             0.63661,             0.57188,             0.61012,             0.32142,            0.020435,           0.0060205,            0.025577,            0.008416,            0.008416,            0.008416
                 200,            0.019554,           0.0068768,           0.0080044,             0.65164,             0.57347,             0.62606,              0.3511,             0.01936,           0.0059767,            0.021687,            0.008408,            0.008408,            0.008408
                 201,            0.019129,           0.0071595,           0.0078265,             0.63272,             0.65238,             0.64766,             0.35058,            0.019409,           0.0060353,            0.022849,              0.0084,              0.0084,              0.0084
                 202,            0.019347,           0.0070176,           0.0080464,             0.69317,             0.62125,             0.67712,             0.35651,            0.019741,           0.0058317,            0.020978,            0.008392,            0.008392,            0.008392
                 203,            0.019812,           0.0071176,           0.0084274,             0.67682,             0.67504,             0.68942,               0.394,              0.0185,           0.0057631,            0.019153,            0.008384,            0.008384,            0.008384
                 204,            0.019113,           0.0073379,           0.0077544,             0.65618,             0.60304,             0.66424,             0.37328,            0.018994,           0.0059438,            0.021721,            0.008376,            0.008376,            0.008376
                 205,            0.019418,           0.0066486,           0.0070989,             0.67864,             0.57028,             0.63965,             0.36393,            0.018969,           0.0059924,            0.021989,            0.008368,            0.008368,            0.008368
                 206,            0.019514,           0.0073469,           0.0078209,             0.60265,             0.58445,             0.60852,             0.33855,            0.020492,           0.0059528,            0.026654,             0.00836,             0.00836,             0.00836
                 207,            0.019347,           0.0068585,           0.0074934,             0.61295,             0.50741,             0.55552,             0.29809,            0.020899,           0.0060949,            0.030734,            0.008352,            0.008352,            0.008352
                 208,            0.019116,           0.0065753,           0.0077284,             0.70498,             0.54697,             0.65724,             0.35413,            0.019119,           0.0058646,            0.021651,            0.008344,            0.008344,            0.008344
                 209,            0.018991,           0.0069468,           0.0077486,             0.70279,              0.6155,             0.65333,              0.3594,            0.019031,           0.0059056,            0.023706,            0.008336,            0.008336,            0.008336
                 210,            0.019281,           0.0066108,            0.007026,             0.64366,             0.58607,             0.60623,             0.32807,            0.019823,           0.0059395,            0.024927,            0.008328,            0.008328,            0.008328
                 211,              0.0192,           0.0072619,           0.0071861,             0.77986,             0.55235,             0.68142,             0.37885,             0.01862,           0.0058513,            0.020758,             0.00832,             0.00832,             0.00832
                 212,            0.019357,           0.0070107,           0.0067894,             0.60024,             0.64072,             0.65394,             0.36376,            0.018532,           0.0057921,            0.019986,            0.008312,            0.008312,            0.008312
                 213,            0.019462,           0.0072571,           0.0067015,             0.65087,              0.6575,             0.67125,             0.37042,            0.018609,           0.0057974,            0.020784,            0.008304,            0.008304,            0.008304
                 214,            0.019565,           0.0067494,           0.0074618,             0.58767,             0.54868,             0.55662,               0.275,            0.021759,           0.0062509,            0.027689,            0.008296,            0.008296,            0.008296
                 215,            0.018823,           0.0070072,           0.0067266,             0.65017,             0.63362,             0.63569,             0.34509,            0.019083,           0.0057421,            0.021822,            0.008288,            0.008288,            0.008288
                 216,            0.019173,           0.0065043,           0.0077591,             0.64416,             0.66973,             0.66699,             0.37143,            0.018634,           0.0058966,            0.019063,             0.00828,             0.00828,             0.00828
                 217,            0.019156,           0.0067263,           0.0070178,             0.67264,             0.62108,             0.66413,             0.35482,            0.018639,           0.0059848,            0.019029,            0.008272,            0.008272,            0.008272
                 218,            0.019148,           0.0067062,           0.0070045,             0.68056,              0.6137,              0.6762,             0.38886,            0.018546,           0.0057654,            0.019102,            0.008264,            0.008264,            0.008264
                 219,             0.01918,           0.0067319,           0.0070857,             0.64354,             0.69517,             0.67704,             0.36452,            0.019826,           0.0056386,            0.020868,            0.008256,            0.008256,            0.008256
                 220,             0.01896,           0.0067633,           0.0073877,             0.71596,             0.61057,             0.68315,             0.37254,            0.019393,           0.0058537,            0.017442,            0.008248,            0.008248,            0.008248
                 221,            0.019147,           0.0068614,           0.0068753,             0.60934,             0.53653,             0.54208,             0.27456,            0.021272,           0.0060873,             0.03179,             0.00824,             0.00824,             0.00824
                 222,            0.019254,           0.0068478,           0.0065345,             0.63613,             0.65596,             0.68177,             0.38869,            0.018304,           0.0057597,            0.018365,            0.008232,            0.008232,            0.008232
                 223,            0.019188,           0.0069376,           0.0064473,             0.60084,             0.54498,             0.54581,             0.26768,            0.022447,           0.0061007,            0.032739,            0.008224,            0.008224,            0.008224
                 224,            0.019154,           0.0068299,            0.006232,              0.6434,             0.65063,             0.64873,             0.36703,            0.019152,           0.0058599,            0.018968,            0.008216,            0.008216,            0.008216
                 225,            0.019058,           0.0068423,           0.0068839,             0.75226,             0.62918,             0.67625,             0.37126,            0.018719,           0.0058675,            0.019495,            0.008208,            0.008208,            0.008208
                 226,            0.019202,           0.0070129,           0.0067355,             0.66748,             0.66074,             0.68339,             0.37708,            0.018778,           0.0058155,            0.018872,              0.0082,              0.0082,              0.0082
                 227,            0.018803,           0.0066195,           0.0065589,             0.62983,             0.66717,             0.69964,             0.40119,            0.018667,           0.0057535,            0.019542,            0.008192,            0.008192,            0.008192
                 228,             0.01929,            0.006894,           0.0065663,             0.68396,             0.62231,             0.64879,             0.35464,            0.019925,           0.0058208,            0.021465,            0.008184,            0.008184,            0.008184
                 229,            0.018934,           0.0067654,           0.0060456,             0.60306,             0.70831,             0.67472,             0.37838,            0.018391,           0.0057478,            0.019707,            0.008176,            0.008176,            0.008176
                 230,            0.018941,           0.0066514,           0.0065076,             0.60908,             0.64444,             0.66344,             0.38156,            0.017922,           0.0057893,            0.020898,            0.008168,            0.008168,            0.008168
                 231,            0.018932,           0.0066566,           0.0066423,             0.60722,              0.6651,             0.66987,             0.38083,            0.018606,           0.0058284,            0.019633,             0.00816,             0.00816,             0.00816
                 232,            0.018942,           0.0065499,           0.0071098,             0.57542,             0.67275,             0.65195,             0.37142,            0.018776,           0.0057888,            0.021883,            0.008152,            0.008152,            0.008152
                 233,            0.018807,           0.0066243,           0.0068358,             0.70271,             0.61921,             0.65056,             0.35508,            0.018955,           0.0057349,            0.022696,            0.008144,            0.008144,            0.008144
                 234,             0.01864,           0.0065557,           0.0070548,             0.68433,             0.60825,             0.67521,             0.37861,            0.018511,            0.005805,            0.020985,            0.008136,            0.008136,            0.008136
                 235,            0.018627,           0.0068734,           0.0067082,             0.63605,             0.59823,              0.6336,             0.34348,            0.018789,           0.0057697,            0.025098,            0.008128,            0.008128,            0.008128
                 236,            0.019198,           0.0065792,           0.0060469,             0.67403,             0.66737,             0.69805,              0.3899,            0.018457,           0.0058279,            0.018887,             0.00812,             0.00812,             0.00812
                 237,             0.01889,           0.0063238,           0.0061112,             0.58759,             0.64416,             0.67056,             0.36484,            0.018962,            0.005847,            0.023175,            0.008112,            0.008112,            0.008112
                 238,            0.018823,           0.0066134,           0.0067226,             0.74883,             0.64604,             0.71653,             0.41839,            0.018013,           0.0057077,            0.018303,            0.008104,            0.008104,            0.008104
                 239,            0.018958,            0.006677,           0.0066555,             0.71412,             0.62763,             0.65092,             0.35729,            0.019491,           0.0058951,            0.023535,            0.008096,            0.008096,            0.008096
                 240,            0.018654,           0.0064426,           0.0067438,             0.68765,             0.62269,             0.68082,              0.3749,            0.019431,            0.005929,            0.017677,            0.008088,            0.008088,            0.008088
                 241,            0.019196,           0.0068591,           0.0061462,             0.73437,             0.61172,             0.67838,             0.38926,            0.018356,           0.0059223,            0.017227,             0.00808,             0.00808,             0.00808
                 242,             0.01885,           0.0067286,           0.0056586,             0.78301,             0.57179,             0.67483,             0.37923,            0.019069,           0.0058465,            0.020018,            0.008072,            0.008072,            0.008072
                 243,             0.01859,           0.0067088,           0.0072097,              0.6858,             0.61049,             0.64936,             0.34161,            0.019846,           0.0058708,            0.022729,            0.008064,            0.008064,            0.008064
                 244,             0.01876,           0.0068077,           0.0060419,             0.61852,             0.64409,             0.62085,             0.33412,            0.019523,            0.005919,            0.027893,            0.008056,            0.008056,            0.008056
                 245,            0.018663,           0.0063876,           0.0059438,             0.63002,             0.65297,             0.66457,             0.36407,            0.018962,           0.0056748,            0.024811,            0.008048,            0.008048,            0.008048
                 246,            0.018258,           0.0064736,           0.0059784,             0.73105,             0.64981,             0.70844,             0.40195,            0.018131,           0.0056787,            0.019427,             0.00804,             0.00804,             0.00804
                 247,             0.01845,           0.0066566,           0.0056683,             0.72321,             0.62638,              0.6802,             0.36233,            0.019511,            0.005826,            0.022598,            0.008032,            0.008032,            0.008032
                 248,             0.01921,           0.0063748,           0.0067347,             0.68672,             0.64252,             0.68504,             0.37286,            0.018928,           0.0058441,            0.020003,            0.008024,            0.008024,            0.008024
                 249,            0.018493,           0.0065431,           0.0058065,             0.75748,             0.63337,             0.69983,             0.37835,             0.01958,           0.0058727,            0.021979,            0.008016,            0.008016,            0.008016
                 250,            0.018668,           0.0067012,           0.0055978,             0.70496,             0.67781,             0.72817,             0.41273,            0.018435,            0.005681,            0.018347,            0.008008,            0.008008,            0.008008
                 251,            0.018313,           0.0064628,           0.0061142,             0.71187,             0.66293,             0.69124,             0.39665,            0.018298,           0.0057397,            0.019421,               0.008,               0.008,               0.008
                 252,            0.018495,           0.0063871,           0.0061418,             0.57126,             0.63371,              0.6115,             0.32179,            0.019717,           0.0060186,             0.02565,            0.007992,            0.007992,            0.007992
                 253,            0.018938,            0.006823,           0.0055089,             0.59803,             0.65166,             0.64428,              0.3511,            0.019521,           0.0061469,            0.022809,            0.007984,            0.007984,            0.007984
                 254,            0.018638,           0.0061462,           0.0055593,             0.64916,             0.60524,             0.66821,                0.37,            0.018917,           0.0059538,            0.020251,            0.007976,            0.007976,            0.007976
                 255,            0.018296,           0.0065816,           0.0055461,              0.5969,             0.57978,              0.5925,             0.29792,            0.021151,           0.0061874,            0.027692,            0.007968,            0.007968,            0.007968
                 256,            0.018229,           0.0065181,           0.0061613,             0.66209,             0.66986,             0.68569,             0.39599,            0.018045,           0.0058799,            0.018242,             0.00796,             0.00796,             0.00796
                 257,            0.018535,           0.0069515,           0.0055877,             0.75768,             0.59676,             0.71372,             0.40848,            0.018384,           0.0057383,             0.01925,            0.007952,            0.007952,            0.007952
                 258,             0.01826,           0.0065558,           0.0052738,             0.71889,             0.59079,              0.6814,             0.35984,            0.019951,            0.005796,            0.023856,            0.007944,            0.007944,            0.007944
                 259,            0.018129,           0.0062773,           0.0055509,             0.66653,             0.60773,             0.66113,              0.3725,            0.018723,           0.0057735,            0.021887,            0.007936,            0.007936,            0.007936
                 260,            0.018209,            0.006512,           0.0060906,             0.64295,             0.56344,             0.61574,             0.33038,            0.020817,           0.0060143,            0.026907,            0.007928,            0.007928,            0.007928
                 261,            0.018154,           0.0061773,           0.0051514,             0.71913,             0.65947,             0.70437,             0.40661,            0.018213,           0.0056648,            0.019083,             0.00792,             0.00792,             0.00792
                 262,            0.018193,           0.0061372,           0.0060438,             0.63901,             0.67053,             0.68358,              0.3897,            0.018876,           0.0056505,            0.021619,            0.007912,            0.007912,            0.007912
                 263,            0.018183,           0.0062619,           0.0054916,              0.6581,             0.67443,             0.70514,             0.41669,             0.01802,           0.0055342,            0.018953,            0.007904,            0.007904,            0.007904
                 264,            0.018082,           0.0064096,           0.0055031,             0.61589,             0.65353,             0.65688,             0.37904,            0.018724,           0.0056992,             0.02318,            0.007896,            0.007896,            0.007896
                 265,            0.018405,           0.0063457,           0.0055224,              0.6615,             0.57791,             0.62868,              0.3471,            0.019562,           0.0059762,             0.02558,            0.007888,            0.007888,            0.007888
                 266,            0.018552,           0.0065047,           0.0056474,             0.75865,             0.65631,             0.69538,             0.40211,            0.018099,           0.0057716,            0.020737,             0.00788,             0.00788,             0.00788
                 267,            0.018004,           0.0064694,           0.0057198,             0.65514,             0.67073,             0.68304,             0.40096,            0.018199,           0.0057454,            0.020529,            0.007872,            0.007872,            0.007872
                 268,             0.01831,           0.0064327,           0.0061753,             0.76541,             0.62128,             0.69207,             0.39982,             0.01824,           0.0058675,            0.020679,            0.007864,            0.007864,            0.007864
                 269,            0.018012,            0.006564,           0.0057284,             0.63888,             0.60689,             0.63469,             0.35829,            0.019241,           0.0057917,            0.025311,            0.007856,            0.007856,            0.007856
                 270,            0.017871,           0.0063935,           0.0056455,             0.64243,             0.59289,             0.64938,             0.37439,            0.018994,            0.005754,            0.025562,            0.007848,            0.007848,            0.007848
                 271,            0.018043,           0.0059982,           0.0055519,             0.63209,              0.5805,              0.6269,             0.34855,            0.019689,           0.0058751,            0.025876,             0.00784,             0.00784,             0.00784
                 272,            0.019115,            0.006465,           0.0056615,             0.67477,             0.61568,             0.65674,             0.38948,            0.018159,           0.0058475,            0.019571,            0.007832,            0.007832,            0.007832
                 273,            0.018121,           0.0064245,           0.0058802,             0.67978,             0.63507,             0.67527,              0.3915,            0.018541,           0.0058069,            0.020012,            0.007824,            0.007824,            0.007824
                 274,            0.017929,           0.0062939,           0.0053918,             0.64712,             0.61209,             0.60835,              0.3427,            0.019424,           0.0060782,            0.025903,            0.007816,            0.007816,            0.007816
                 275,            0.017495,             0.00651,           0.0057689,             0.69141,             0.65889,             0.67168,             0.39512,            0.018334,            0.005722,            0.021219,            0.007808,            0.007808,            0.007808
                 276,            0.018155,           0.0063832,           0.0056613,             0.61711,             0.64376,             0.66166,             0.39099,             0.01813,           0.0057435,            0.021809,              0.0078,              0.0078,              0.0078
                 277,            0.018272,           0.0062913,           0.0054965,             0.71801,              0.5814,             0.65741,             0.37384,            0.018908,           0.0059123,            0.020744,            0.007792,            0.007792,            0.007792
                 278,            0.018405,           0.0064949,           0.0054045,             0.70581,             0.59174,             0.67304,             0.38357,            0.018258,           0.0057611,            0.019872,            0.007784,            0.007784,            0.007784
                 279,            0.017853,           0.0060632,           0.0050151,             0.65143,              0.6228,             0.67337,             0.38811,              0.0185,           0.0058341,            0.019872,            0.007776,            0.007776,            0.007776
                 280,            0.017864,            0.006259,           0.0053865,              0.6739,             0.61911,             0.64853,             0.35533,            0.019766,           0.0058064,            0.026337,            0.007768,            0.007768,            0.007768
                 281,            0.017828,           0.0063619,           0.0055056,             0.79181,             0.52145,             0.66286,             0.38072,            0.019001,           0.0058184,            0.023361,             0.00776,             0.00776,             0.00776
                 282,            0.018213,           0.0063489,           0.0048958,             0.76349,             0.61691,             0.70586,              0.4199,            0.018061,           0.0056639,            0.018675,            0.007752,            0.007752,            0.007752
                 283,            0.017825,           0.0063244,           0.0055607,             0.73721,             0.62654,             0.69447,             0.40126,            0.018118,           0.0057149,             0.01949,            0.007744,            0.007744,            0.007744
                 284,            0.018315,           0.0062134,           0.0061303,             0.77624,             0.62301,             0.69497,             0.40538,            0.018034,           0.0057254,            0.019958,            0.007736,            0.007736,            0.007736
                 285,             0.01779,           0.0062408,           0.0052096,             0.69968,             0.60979,             0.67068,             0.37581,            0.018741,           0.0057325,            0.025577,            0.007728,            0.007728,            0.007728
                 286,            0.017927,           0.0060098,           0.0049063,              0.7035,             0.62341,              0.6873,             0.40053,            0.018069,           0.0057797,            0.022598,             0.00772,             0.00772,             0.00772
                 287,            0.017578,           0.0062966,           0.0051893,              0.6878,             0.61398,             0.70022,             0.39879,            0.018572,           0.0058608,            0.020578,            0.007712,            0.007712,            0.007712
                 288,            0.017752,           0.0061221,           0.0048959,             0.78985,             0.66695,             0.72969,             0.42948,            0.017701,           0.0055566,            0.018832,            0.007704,            0.007704,            0.007704
                 289,            0.017794,           0.0062839,           0.0052825,             0.72356,             0.68064,              0.7124,             0.40294,            0.018148,           0.0056586,            0.020944,            0.007696,            0.007696,            0.007696
                 290,            0.017361,            0.006186,           0.0052219,             0.70676,             0.61238,             0.65054,             0.35911,            0.018789,            0.005846,            0.022696,            0.007688,            0.007688,            0.007688
                 291,             0.01789,           0.0063514,           0.0055201,             0.67956,             0.61708,             0.64976,             0.35863,            0.019044,           0.0057998,            0.021568,             0.00768,             0.00768,             0.00768
                 292,            0.018362,           0.0063287,           0.0048788,             0.80938,             0.58421,             0.68875,             0.39929,            0.018018,           0.0057888,            0.019293,            0.007672,            0.007672,            0.007672
                 293,            0.017688,           0.0061771,           0.0048184,             0.73002,             0.59334,             0.65584,             0.36795,            0.018454,           0.0058947,            0.022873,            0.007664,            0.007664,            0.007664
                 294,            0.017767,            0.006115,           0.0052951,             0.73505,             0.63469,             0.69197,             0.39164,            0.018257,           0.0058055,            0.021132,            0.007656,            0.007656,            0.007656
                 295,            0.017713,           0.0062977,           0.0057576,              0.7728,             0.62177,               0.695,             0.38706,            0.018405,           0.0056553,            0.020882,            0.007648,            0.007648,            0.007648
                 296,            0.018131,           0.0060459,           0.0048941,             0.73802,             0.62197,             0.69404,              0.3925,             0.01823,           0.0058517,            0.019231,             0.00764,             0.00764,             0.00764
                 297,            0.017906,           0.0061153,           0.0053746,             0.78118,             0.55822,             0.66767,             0.36984,            0.019332,           0.0059376,            0.024158,            0.007632,            0.007632,            0.007632
                 298,            0.017916,           0.0062544,           0.0045759,             0.70567,              0.6133,             0.67638,             0.37332,            0.018692,           0.0058675,            0.023666,            0.007624,            0.007624,            0.007624
                 299,            0.017635,           0.0061487,           0.0059686,             0.71461,             0.59842,             0.65264,             0.37021,             0.01906,           0.0059466,            0.025928,            0.007616,            0.007616,            0.007616
                 300,            0.017734,           0.0062817,           0.0055603,             0.73173,             0.57063,             0.65283,             0.36876,            0.018308,           0.0058589,            0.021724,            0.007608,            0.007608,            0.007608
                 301,            0.017615,           0.0060666,           0.0050007,             0.80044,             0.59946,             0.70285,             0.40406,            0.017989,           0.0056963,            0.016373,              0.0076,              0.0076,              0.0076
                 302,            0.017774,           0.0062199,           0.0051247,             0.80197,             0.61855,              0.7151,             0.40408,            0.017991,           0.0056343,            0.015771,            0.007592,            0.007592,            0.007592
                 303,            0.017789,           0.0063504,           0.0049634,             0.69119,             0.65633,             0.70168,             0.39702,               0.018,           0.0057607,            0.017877,            0.007584,            0.007584,            0.007584
                 304,            0.018083,           0.0062092,           0.0051766,             0.68972,             0.67881,             0.70633,             0.40272,             0.01817,           0.0057607,             0.01857,            0.007576,            0.007576,            0.007576
                 305,            0.017644,           0.0061313,           0.0045112,             0.78423,             0.60553,             0.68755,             0.39222,            0.018258,           0.0056863,            0.020975,            0.007568,            0.007568,            0.007568
                 306,            0.017741,           0.0062679,           0.0047402,             0.73179,             0.63978,             0.70213,             0.40361,            0.017873,           0.0056109,             0.01936,             0.00756,             0.00756,             0.00756
                 307,            0.017319,           0.0062183,           0.0048224,             0.61689,             0.65975,             0.65818,             0.35429,            0.020169,           0.0059428,            0.022263,            0.007552,            0.007552,            0.007552
                 308,            0.018072,           0.0060841,           0.0049983,             0.82075,             0.57029,             0.71024,             0.40651,            0.018163,           0.0057063,            0.019099,            0.007544,            0.007544,            0.007544
                 309,            0.017329,            0.006069,           0.0049888,             0.66214,             0.66431,             0.69274,             0.39839,            0.018594,           0.0057883,            0.020717,            0.007536,            0.007536,            0.007536
                 310,             0.01784,           0.0063211,           0.0049839,             0.71464,              0.6589,             0.71427,             0.42208,             0.01797,           0.0056887,            0.017099,            0.007528,            0.007528,            0.007528
                 311,            0.017621,           0.0063043,           0.0045753,             0.82398,             0.62022,             0.72424,             0.43215,            0.017739,           0.0056911,            0.017778,             0.00752,             0.00752,             0.00752
                 312,            0.017805,           0.0058815,           0.0050713,             0.72537,             0.69099,             0.71553,             0.42635,            0.017654,           0.0055561,            0.017685,            0.007512,            0.007512,            0.007512
                 313,            0.017331,           0.0062006,           0.0047624,             0.70506,              0.6453,             0.69961,             0.39989,            0.017964,            0.005671,             0.02186,            0.007504,            0.007504,            0.007504
                 314,            0.017626,           0.0062998,           0.0045893,             0.66363,             0.69252,             0.68697,             0.39233,            0.018296,           0.0057759,            0.021829,            0.007496,            0.007496,            0.007496
                 315,            0.017649,           0.0064311,           0.0049168,             0.72366,             0.62979,             0.69792,             0.39683,            0.017979,           0.0057096,            0.020279,            0.007488,            0.007488,            0.007488
                 316,            0.017371,           0.0063678,           0.0048691,             0.75836,             0.61716,             0.70748,             0.41092,            0.017779,           0.0056787,            0.018425,             0.00748,             0.00748,             0.00748
                 317,            0.017892,           0.0061298,           0.0046005,             0.69594,             0.69645,             0.71139,             0.40646,            0.018083,           0.0056515,            0.019377,            0.007472,            0.007472,            0.007472
                 318,            0.017648,           0.0062635,           0.0054782,             0.69716,             0.69802,             0.69938,             0.40881,            0.017701,           0.0054574,            0.017894,            0.007464,            0.007464,            0.007464
                 319,            0.017446,           0.0062199,           0.0048436,             0.73221,             0.62705,              0.6986,             0.40187,            0.018283,           0.0056772,             0.01951,            0.007456,            0.007456,            0.007456
                 320,             0.01735,           0.0059279,           0.0049504,             0.68767,             0.65295,             0.70647,             0.41564,             0.01786,           0.0056257,            0.019365,            0.007448,            0.007448,            0.007448
                 321,            0.017922,            0.005942,           0.0047899,             0.74185,             0.63319,             0.72256,             0.41902,            0.017902,           0.0056438,            0.020491,             0.00744,             0.00744,             0.00744
