               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 173,            0.036655,            0.030793,                   0,             0.92351,             0.83794,             0.89184,             0.33931,            0.028067,            0.010987,                   0,            0.008624,            0.008624,            0.008624
                 174,            0.036338,            0.030433,                   0,             0.92511,              0.8443,             0.89476,             0.33196,            0.028265,            0.010893,                   0,            0.008616,            0.008616,            0.008616
                 175,            0.036297,            0.031111,                   0,             0.92114,             0.82234,              0.8865,             0.33123,            0.028357,            0.011188,                   0,            0.008608,            0.008608,            0.008608
                 176,            0.036122,            0.030184,                   0,             0.91797,             0.82508,             0.88386,             0.32793,            0.028452,            0.011163,                   0,              0.0086,              0.0086,              0.0086
                 177,            0.036248,            0.031481,                   0,             0.92895,              0.8534,             0.90643,             0.34368,            0.028007,            0.010832,                   0,            0.008592,            0.008592,            0.008592
                 178,            0.036111,            0.030664,                   0,             0.92147,             0.82594,             0.88957,             0.33319,            0.028232,            0.011117,                   0,            0.008584,            0.008584,            0.008584
                 179,            0.036323,            0.030828,                   0,             0.92351,             0.83779,             0.89251,             0.33335,            0.028304,            0.011023,                   0,            0.008576,            0.008576,            0.008576
                 180,            0.036333,            0.030909,                   0,             0.92411,             0.85456,             0.89957,              0.3378,            0.028145,            0.010811,                   0,            0.008568,            0.008568,            0.008568
                 181,            0.036148,            0.030843,                   0,             0.92016,             0.83736,              0.8905,             0.33214,            0.028272,               0.011,                   0,             0.00856,             0.00856,             0.00856
                 182,            0.036045,            0.029767,                   0,             0.92798,             0.85319,             0.90771,             0.34828,            0.027821,            0.010819,                   0,            0.008552,            0.008552,            0.008552
                 183,            0.036493,            0.030947,                   0,             0.92653,             0.84068,             0.90158,             0.34246,            0.028044,            0.010954,                   0,            0.008544,            0.008544,            0.008544
                 184,            0.036383,            0.031131,                   0,             0.92805,             0.84106,             0.89665,             0.33874,            0.028091,            0.010866,                   0,            0.008536,            0.008536,            0.008536
                 185,            0.036137,            0.030146,                   0,             0.92741,             0.84459,             0.89687,             0.33489,            0.028224,            0.010807,                   0,            0.008528,            0.008528,            0.008528
                 186,            0.035848,            0.029502,                   0,             0.92244,             0.84516,             0.89426,             0.33129,            0.028385,            0.010908,                   0,             0.00852,             0.00852,             0.00852
                 187,            0.035907,            0.030753,                   0,             0.91844,              0.8443,             0.89322,             0.33397,            0.028346,            0.010842,                   0,            0.008512,            0.008512,            0.008512
                 188,            0.036069,            0.030438,                   0,             0.92534,             0.83858,             0.89712,             0.33976,            0.028148,            0.010933,                   0,            0.008504,            0.008504,            0.008504
                 189,            0.036093,            0.029957,                   0,             0.92591,             0.83374,             0.89638,             0.33668,            0.028273,            0.010892,                   0,            0.008496,            0.008496,            0.008496
                 190,            0.035909,            0.030621,                   0,              0.9181,             0.84595,             0.89591,             0.33521,            0.028243,            0.010772,                   0,            0.008488,            0.008488,            0.008488
                 191,            0.036087,             0.03002,                   0,             0.91903,             0.83354,             0.89246,              0.3343,             0.02828,            0.010913,                   0,             0.00848,             0.00848,             0.00848
                 192,            0.036223,            0.030563,                   0,             0.92084,             0.83909,             0.89537,             0.33482,            0.028321,            0.010883,                   0,            0.008472,            0.008472,            0.008472
                 193,            0.036382,            0.030924,                   0,             0.92564,             0.84314,             0.89939,             0.34036,            0.028083,            0.010895,                   0,            0.008464,            0.008464,            0.008464
                 194,            0.036503,             0.03177,                   0,             0.92753,             0.83374,             0.89616,             0.33879,            0.028244,            0.011016,                   0,            0.008456,            0.008456,            0.008456
                 195,            0.035849,            0.030745,                   0,             0.92761,             0.85196,             0.90461,              0.3443,            0.027989,            0.010801,                   0,            0.008448,            0.008448,            0.008448
                 196,            0.035764,            0.029943,                   0,             0.92839,              0.8443,             0.90139,             0.34345,            0.028006,            0.010935,                   0,             0.00844,             0.00844,             0.00844
                 197,            0.035766,            0.030119,                   0,             0.92142,             0.85608,             0.90053,             0.33979,            0.028008,            0.010797,                   0,            0.008432,            0.008432,            0.008432
                 198,            0.036315,            0.030882,                   0,             0.91797,             0.84545,             0.89475,             0.33236,            0.028268,            0.010848,                   0,            0.008424,            0.008424,            0.008424
                 199,            0.036586,            0.030898,                   0,             0.91998,             0.83345,             0.89069,             0.33358,            0.028304,            0.010964,                   0,            0.008416,            0.008416,            0.008416
                 200,            0.035792,             0.02974,                   0,             0.92042,             0.83201,             0.88595,             0.32897,             0.02846,            0.010954,                   0,            0.008408,            0.008408,            0.008408
                 201,            0.036406,            0.031357,                   0,             0.92639,             0.83447,             0.89106,             0.33373,            0.028351,            0.011012,                   0,              0.0084,              0.0084,              0.0084
                 202,            0.035852,            0.030608,                   0,             0.92471,             0.83721,             0.89269,             0.33232,            0.028365,            0.011039,                   0,            0.008392,            0.008392,            0.008392
                 203,            0.036132,            0.030995,                   0,             0.92862,             0.84704,             0.90059,             0.33909,            0.028129,            0.010904,                   0,            0.008384,            0.008384,            0.008384
                 204,            0.036402,            0.030647,                   0,             0.92203,             0.84704,             0.89129,             0.33458,            0.028284,            0.010947,                   0,            0.008376,            0.008376,            0.008376
                 205,              0.0363,            0.030598,                   0,             0.92277,             0.85066,             0.89491,             0.33557,             0.02817,            0.010807,                   0,            0.008368,            0.008368,            0.008368
                 206,             0.03588,            0.029502,                   0,             0.92725,             0.83844,             0.89145,             0.32902,             0.02836,             0.01103,                   0,             0.00836,             0.00836,             0.00836
                 207,            0.035934,            0.030882,                   0,             0.92555,             0.84719,             0.89773,             0.33647,            0.028168,             0.01091,                   0,            0.008352,            0.008352,            0.008352
                 208,            0.036328,            0.029782,                   0,             0.91906,             0.84083,             0.88699,             0.32311,            0.028575,            0.010928,                   0,            0.008344,            0.008344,            0.008344
                 209,            0.036185,            0.030492,                   0,              0.9179,             0.82854,             0.88191,              0.3247,            0.028667,            0.011019,                   0,            0.008336,            0.008336,            0.008336
                 210,            0.036189,            0.031043,                   0,              0.9231,             0.83736,             0.88966,             0.33039,            0.028575,            0.011048,                   0,            0.008328,            0.008328,            0.008328
                 211,            0.036074,             0.02938,                   0,             0.92419,             0.84074,             0.89848,             0.33707,            0.028233,             0.01096,                   0,             0.00832,             0.00832,             0.00832
                 212,            0.036288,            0.030104,                   0,             0.91859,             0.82767,             0.88678,             0.32708,            0.028586,             0.01107,                   0,            0.008312,            0.008312,            0.008312
                 213,             0.03606,            0.030263,                   0,             0.92092,              0.8469,             0.89884,             0.33726,            0.028267,            0.010888,                   0,            0.008304,            0.008304,            0.008304
                 214,            0.035747,            0.030089,                   0,             0.92508,             0.84184,             0.89677,             0.33555,            0.028195,            0.010965,                   0,            0.008296,            0.008296,            0.008296
                 215,            0.035798,            0.030084,                   0,             0.92064,             0.84364,             0.89182,             0.33375,            0.028256,            0.010955,                   0,            0.008288,            0.008288,            0.008288
                 216,            0.035938,            0.029239,                   0,             0.92698,              0.8469,             0.89868,             0.33969,            0.028076,            0.010955,                   0,             0.00828,             0.00828,             0.00828
                 217,             0.03578,            0.031301,                   0,             0.91991,             0.84083,             0.88902,             0.32999,            0.028399,            0.010979,                   0,            0.008272,            0.008272,            0.008272
                 218,            0.035323,            0.029794,                   0,             0.92708,             0.84366,             0.90103,             0.34497,            0.027904,             0.01104,                   0,            0.008264,            0.008264,            0.008264
                 219,             0.03607,            0.029978,                   0,              0.9244,             0.83973,             0.89444,              0.3354,            0.028224,            0.011067,                   0,            0.008256,            0.008256,            0.008256
                 220,             0.03606,            0.030062,                   0,             0.92529,             0.84213,             0.89446,              0.3344,            0.028254,            0.010997,                   0,            0.008248,            0.008248,            0.008248
                 221,            0.036183,            0.030594,                   0,             0.92877,             0.85014,              0.8994,             0.33796,            0.028079,            0.010844,                   0,             0.00824,             0.00824,             0.00824
                 222,            0.035688,             0.03066,                   0,             0.92433,              0.8477,             0.89792,             0.33211,            0.028325,             0.01081,                   0,            0.008232,            0.008232,            0.008232
                 223,            0.035244,            0.029695,                   0,             0.92226,             0.84126,             0.89169,             0.33132,            0.028347,            0.010942,                   0,            0.008224,            0.008224,            0.008224
                 224,             0.03568,            0.029848,                   0,             0.92353,              0.8456,             0.89086,             0.33041,            0.028347,            0.010891,                   0,            0.008216,            0.008216,            0.008216
                 225,            0.035675,            0.029698,                   0,             0.92578,              0.8495,             0.89791,             0.33596,             0.02816,            0.010851,                   0,            0.008208,            0.008208,            0.008208
                 226,            0.035605,            0.030368,                   0,             0.92248,             0.84169,             0.89026,             0.33087,            0.028321,            0.010967,                   0,              0.0082,              0.0082,              0.0082
                 227,            0.036049,            0.030552,                   0,             0.91549,             0.83004,             0.87709,             0.32149,            0.028618,            0.011062,                   0,            0.008192,            0.008192,            0.008192
                 228,            0.035641,            0.030329,                   0,             0.92378,             0.84314,             0.89047,             0.33065,            0.028381,            0.010985,                   0,            0.008184,            0.008184,            0.008184
                 229,             0.03598,            0.030903,                   0,             0.91937,             0.83408,             0.88429,             0.32715,             0.02852,            0.011136,                   0,            0.008176,            0.008176,            0.008176
                 230,             0.03542,            0.029068,                   0,             0.92151,             0.84014,             0.89031,             0.33149,            0.028354,            0.010976,                   0,            0.008168,            0.008168,            0.008168
                 231,            0.035817,            0.030226,                   0,             0.92238,             0.84733,             0.89498,             0.33431,            0.028307,             0.01092,                   0,             0.00816,             0.00816,             0.00816
                 232,            0.035513,            0.029194,                   0,             0.92059,             0.84516,             0.89127,              0.3345,            0.028263,            0.010927,                   0,            0.008152,            0.008152,            0.008152
                 233,            0.035823,            0.030158,                   0,             0.92155,             0.84577,             0.89407,             0.33774,            0.028245,            0.010906,                   0,            0.008144,            0.008144,            0.008144
                 234,            0.035413,            0.030053,                   0,             0.92377,             0.84273,             0.89402,              0.3358,            0.028321,            0.010922,                   0,            0.008136,            0.008136,            0.008136
                 235,            0.036127,            0.030771,                   0,             0.91257,             0.83765,             0.88538,             0.32443,            0.028651,            0.010939,                   0,            0.008128,            0.008128,            0.008128
                 236,            0.035928,            0.029356,                   0,             0.91832,             0.84679,             0.89503,             0.33533,            0.028251,            0.010833,                   0,             0.00812,             0.00812,             0.00812
                 237,            0.035823,            0.030336,                   0,             0.92462,             0.84591,             0.90063,             0.33868,            0.028135,            0.010846,                   0,            0.008112,            0.008112,            0.008112
                 238,            0.035695,            0.029618,                   0,             0.92064,              0.8419,             0.89553,             0.33569,            0.028239,            0.010954,                   0,            0.008104,            0.008104,            0.008104
                 239,            0.035561,            0.029217,                   0,             0.91936,             0.84762,              0.8955,             0.33457,            0.028289,            0.010947,                   0,            0.008096,            0.008096,            0.008096
                 240,            0.035342,            0.028764,                   0,             0.91936,             0.84618,             0.89554,             0.33133,            0.028366,            0.010975,                   0,            0.008088,            0.008088,            0.008088
                 241,            0.035943,            0.030732,                   0,             0.91568,             0.83389,             0.88583,             0.32474,            0.028593,            0.011065,                   0,             0.00808,             0.00808,             0.00808
                 242,            0.035239,            0.030046,                   0,             0.92598,             0.84141,             0.89621,             0.33602,            0.028198,            0.011078,                   0,            0.008072,            0.008072,            0.008072
                 243,            0.034965,            0.028856,                   0,             0.92024,             0.84232,              0.8919,             0.33179,            0.028333,            0.011019,                   0,            0.008064,            0.008064,            0.008064
                 244,            0.035839,            0.030331,                   0,             0.92154,             0.83708,             0.89026,              0.3279,            0.028447,            0.011007,                   0,            0.008056,            0.008056,            0.008056
                 245,            0.035233,            0.028921,                   0,             0.91599,             0.83447,             0.88672,             0.32808,             0.02851,            0.011037,                   0,            0.008048,            0.008048,            0.008048
                 246,             0.03533,            0.029475,                   0,             0.91967,             0.83916,             0.89237,             0.33181,            0.028449,            0.011021,                   0,             0.00804,             0.00804,             0.00804
                 247,            0.035997,            0.030244,                   0,             0.92026,             0.84141,             0.88954,             0.32743,            0.028485,            0.010967,                   0,            0.008032,            0.008032,            0.008032
                 248,            0.035919,            0.030394,                   0,             0.92024,             0.84444,             0.89123,             0.32938,            0.028372,            0.010966,                   0,            0.008024,            0.008024,            0.008024
                 249,            0.035921,            0.030623,                   0,             0.92297,             0.84401,             0.89386,             0.33398,            0.028259,            0.011012,                   0,            0.008016,            0.008016,            0.008016
                 250,            0.035522,            0.029698,                   0,             0.92301,             0.85153,             0.89769,             0.33449,            0.028204,            0.010897,                   0,            0.008008,            0.008008,            0.008008
                 251,            0.035334,            0.029322,                   0,             0.91688,                0.85,               0.891,             0.33173,            0.028293,            0.010938,                   0,               0.008,               0.008,               0.008
                 252,            0.035381,            0.030212,                   0,              0.9142,             0.83851,             0.88375,              0.3235,            0.028563,            0.010993,                   0,            0.007992,            0.007992,            0.007992
                 253,            0.035438,            0.030037,                   0,             0.91563,             0.83783,             0.88349,             0.32556,            0.028544,            0.011008,                   0,            0.007984,            0.007984,            0.007984
                 254,            0.035419,            0.029318,                   0,             0.91567,             0.84039,             0.88874,             0.33171,            0.028418,            0.011052,                   0,            0.007976,            0.007976,            0.007976
                 255,             0.03571,            0.029727,                   0,             0.91733,             0.84216,             0.88819,             0.32853,            0.028475,            0.011039,                   0,            0.007968,            0.007968,            0.007968
                 256,            0.035482,            0.029494,                   0,             0.91804,             0.83725,              0.8849,             0.32796,            0.028504,            0.011033,                   0,             0.00796,             0.00796,             0.00796
                 257,            0.035588,            0.029879,                   0,             0.92141,             0.83389,             0.88602,             0.32711,            0.028583,            0.011075,                   0,            0.007952,            0.007952,            0.007952
                 258,            0.035478,            0.029661,                   0,             0.92158,             0.84112,             0.88769,              0.3273,            0.028531,            0.010989,                   0,            0.007944,            0.007944,            0.007944
                 259,            0.035644,              0.0304,                   0,             0.92066,             0.84227,             0.88798,             0.32704,            0.028561,            0.011001,                   0,            0.007936,            0.007936,            0.007936
                 260,            0.035354,            0.029854,                   0,              0.9204,             0.83912,             0.88787,             0.32821,            0.028548,             0.01103,                   0,            0.007928,            0.007928,            0.007928
                 261,            0.035372,            0.030089,                   0,             0.91925,             0.84169,             0.89044,             0.32975,             0.02852,            0.011026,                   0,             0.00792,             0.00792,             0.00792
                 262,            0.035464,            0.030063,                   0,             0.92219,             0.84983,             0.89402,             0.33379,            0.028376,             0.01092,                   0,            0.007912,            0.007912,            0.007912
                 263,            0.035201,            0.029899,                   0,             0.91983,             0.85098,             0.89505,              0.3343,            0.028303,            0.010908,                   0,            0.007904,            0.007904,            0.007904
                 264,            0.035262,            0.029527,                   0,             0.92304,             0.84444,             0.89408,              0.3327,            0.028393,            0.010973,                   0,            0.007896,            0.007896,            0.007896
                 265,             0.03562,            0.030055,                   0,             0.92539,             0.84025,             0.89315,             0.33238,            0.028448,            0.011033,                   0,            0.007888,            0.007888,            0.007888
                 266,            0.035173,            0.028378,                   0,             0.92252,             0.84171,             0.89232,             0.33295,            0.028438,            0.011025,                   0,             0.00788,             0.00788,             0.00788
                 267,             0.03532,            0.029754,                   0,             0.91938,             0.83753,             0.88805,             0.32949,            0.028537,            0.011068,                   0,            0.007872,            0.007872,            0.007872
                 268,            0.035284,            0.029989,                   0,             0.91976,             0.83519,             0.88696,             0.32779,            0.028559,            0.011031,                   0,            0.007864,            0.007864,            0.007864
                 269,            0.035763,            0.029772,                   0,             0.92092,             0.83663,             0.88757,             0.33016,            0.028494,            0.011048,                   0,            0.007856,            0.007856,            0.007856
                 270,            0.035034,            0.029271,                   0,             0.92058,             0.83449,             0.88913,             0.33203,            0.028411,            0.011071,                   0,            0.007848,            0.007848,            0.007848
                 271,            0.034926,            0.029801,                   0,             0.91912,             0.83784,             0.89045,             0.33149,            0.028492,            0.011066,                   0,             0.00784,             0.00784,             0.00784
                 272,            0.035535,              0.0293,                   0,             0.91833,              0.8375,             0.88951,             0.32989,            0.028532,            0.011083,                   0,            0.007832,            0.007832,            0.007832
                 273,            0.035527,            0.029671,                   0,             0.91995,              0.8375,             0.89181,              0.3324,            0.028435,            0.011066,                   0,            0.007824,            0.007824,            0.007824
                 274,            0.035483,            0.029747,                   0,             0.91653,             0.84198,             0.89081,             0.33132,            0.028456,            0.011058,                   0,            0.007816,            0.007816,            0.007816
                 275,            0.035256,            0.030065,                   0,              0.9139,             0.83837,             0.88501,             0.32615,            0.028572,            0.011099,                   0,            0.007808,            0.007808,            0.007808
                 276,            0.036096,            0.029807,                   0,              0.9138,             0.84198,             0.88594,              0.3254,            0.028597,            0.011047,                   0,              0.0078,              0.0078,              0.0078
                 277,            0.035467,            0.029447,                   0,             0.91248,             0.83655,             0.88344,             0.32327,            0.028705,             0.01109,                   0,            0.007792,            0.007792,            0.007792
                 278,            0.035278,            0.029204,                   0,               0.916,             0.84386,             0.88755,             0.32583,             0.02861,            0.011041,                   0,            0.007784,            0.007784,            0.007784
                 279,            0.035494,            0.029552,                   0,             0.91537,             0.83837,             0.88689,             0.32347,            0.028725,            0.011076,                   0,            0.007776,            0.007776,            0.007776
                 280,            0.035725,            0.029185,                   0,             0.91895,             0.84603,             0.89218,             0.32988,            0.028514,            0.011042,                   0,            0.007768,            0.007768,            0.007768
                 281,             0.03534,            0.030148,                   0,             0.92255,             0.84907,             0.89532,             0.33465,            0.028341,            0.011003,                   0,             0.00776,             0.00776,             0.00776
                 282,            0.035061,            0.030154,                   0,             0.92342,             0.84722,             0.89313,             0.33307,            0.028388,            0.011032,                   0,            0.007752,            0.007752,            0.007752
