               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.040849,            0.032689,          0.00069755,             0.58464,             0.51286,             0.50357,             0.20501,            0.035621,            0.028528,           0.0009692,            0.007472,            0.007472,            0.007472
                 160,            0.041162,            0.033104,          0.00076766,             0.59179,             0.51787,             0.50924,             0.20585,            0.035616,            0.028523,          0.00096793,            0.007456,            0.007456,            0.007456
                 161,            0.041138,            0.033402,          0.00070182,             0.59254,             0.51792,             0.50976,             0.20656,             0.03561,            0.028516,           0.0009678,             0.00744,             0.00744,             0.00744
                 162,            0.040762,            0.032987,          0.00078242,              0.5915,             0.51747,             0.50988,             0.20648,            0.035604,            0.028513,          0.00096881,            0.007424,            0.007424,            0.007424
                 163,            0.040701,            0.032387,          0.00075535,             0.59253,             0.51836,             0.51005,             0.20674,            0.035598,            0.028507,          0.00096852,            0.007408,            0.007408,            0.007408
                 164,            0.040782,            0.032183,          0.00076387,             0.59533,             0.51748,             0.50838,             0.20686,            0.035589,            0.028482,          0.00096519,            0.007392,            0.007392,            0.007392
                 165,            0.041024,            0.033103,          0.00074208,             0.59389,             0.51909,             0.50894,             0.20679,            0.035584,            0.028477,           0.0009626,            0.007376,            0.007376,            0.007376
                 166,            0.040843,            0.033106,          0.00073103,             0.59702,             0.51644,             0.50889,             0.20696,            0.035578,            0.028474,          0.00096109,             0.00736,             0.00736,             0.00736
                 167,            0.040682,            0.033417,          0.00065594,             0.60288,             0.51533,             0.51316,             0.20742,            0.035573,            0.028469,          0.00096221,            0.007344,            0.007344,            0.007344
                 168,            0.040825,            0.033574,          0.00065737,              0.6066,             0.51193,             0.51266,             0.20745,            0.035568,            0.028465,          0.00096129,            0.007328,            0.007328,            0.007328
                 169,            0.040966,             0.03309,          0.00071719,             0.60774,             0.51218,             0.51327,             0.20723,            0.035562,            0.028462,          0.00096068,            0.007312,            0.007312,            0.007312
                 170,            0.040387,            0.033071,          0.00066915,             0.61132,             0.50882,             0.51368,             0.20717,            0.035557,            0.028455,           0.0009602,            0.007296,            0.007296,            0.007296
                 171,            0.040765,            0.032873,          0.00068961,             0.60721,             0.51265,             0.51481,             0.20797,            0.035551,            0.028452,           0.0009606,             0.00728,             0.00728,             0.00728
                 172,            0.040721,            0.032735,          0.00069378,             0.60496,             0.50871,             0.51559,             0.20849,            0.035545,            0.028446,            0.000961,            0.007264,            0.007264,            0.007264
                 173,            0.040895,            0.033047,          0.00063324,              0.6028,             0.51071,             0.51485,             0.20874,            0.035538,            0.028442,          0.00096082,            0.007248,            0.007248,            0.007248
                 174,             0.04083,            0.032424,           0.0007086,             0.60026,             0.50767,             0.51251,             0.20876,            0.035531,            0.028437,          0.00096029,            0.007232,            0.007232,            0.007232
                 175,            0.041127,             0.03289,          0.00062545,             0.59823,             0.51101,             0.51415,             0.20924,            0.035525,            0.028434,          0.00096093,            0.007216,            0.007216,            0.007216
                 176,            0.040662,            0.032358,          0.00065569,             0.59111,             0.51107,             0.51305,             0.20981,            0.035518,            0.028432,          0.00096171,              0.0072,              0.0072,              0.0072
                 177,            0.040359,             0.03233,          0.00077962,             0.59665,             0.50943,             0.51287,             0.20977,            0.035512,             0.02843,          0.00096233,            0.007184,            0.007184,            0.007184
                 178,            0.041223,            0.033129,          0.00064353,             0.59486,             0.51002,             0.51003,             0.20993,            0.035506,            0.028426,          0.00096247,            0.007168,            0.007168,            0.007168
                 179,            0.040766,            0.032854,           0.0006714,             0.59365,             0.51071,             0.50976,             0.20995,              0.0355,            0.028424,          0.00096244,            0.007152,            0.007152,            0.007152
                 180,            0.041165,            0.033488,           0.0010487,             0.58903,             0.51182,             0.51013,             0.21004,            0.035494,            0.028423,          0.00096218,            0.007136,            0.007136,            0.007136
                 181,            0.041196,            0.033442,          0.00082348,             0.59203,             0.51005,             0.50973,             0.21031,            0.035488,            0.028421,          0.00096062,             0.00712,             0.00712,             0.00712
                 182,            0.040662,            0.032872,          0.00067297,             0.59514,             0.50941,             0.51058,             0.21065,            0.035481,            0.028418,          0.00095901,            0.007104,            0.007104,            0.007104
                 183,            0.040743,            0.032586,          0.00070265,             0.59779,             0.51203,             0.51175,             0.21053,            0.035475,            0.028418,          0.00095813,            0.007088,            0.007088,            0.007088
                 184,            0.041059,            0.033718,          0.00063325,             0.59504,             0.51051,             0.51165,             0.21067,            0.035468,            0.028413,          0.00095815,            0.007072,            0.007072,            0.007072
                 185,            0.040674,            0.032498,          0.00067042,             0.59148,              0.5098,             0.51218,             0.21081,            0.035462,            0.028413,          0.00095549,            0.007056,            0.007056,            0.007056
                 186,            0.040511,            0.032656,          0.00064355,             0.59124,             0.50941,             0.51111,             0.21094,            0.035457,            0.028412,          0.00095456,             0.00704,             0.00704,             0.00704
                 187,             0.04073,            0.032554,          0.00068606,             0.63728,             0.49406,             0.51177,              0.2111,            0.035447,              0.0284,          0.00094942,            0.007024,            0.007024,            0.007024
                 188,            0.040672,             0.03309,          0.00063637,             0.61843,             0.50628,             0.51325,             0.21117,             0.03544,            0.028396,          0.00094571,            0.007008,            0.007008,            0.007008
                 189,            0.040367,            0.032093,          0.00062788,             0.61899,             0.50659,             0.51348,             0.21154,            0.035435,            0.028396,          0.00094471,            0.006992,            0.006992,            0.006992
                 190,            0.040482,            0.033093,          0.00062179,             0.63999,             0.49787,             0.51599,             0.21207,            0.035429,            0.028393,          0.00094392,            0.006976,            0.006976,            0.006976
                 191,            0.040473,            0.032083,          0.00062557,             0.63824,             0.49699,             0.51529,             0.21202,            0.035422,            0.028391,          0.00094257,             0.00696,             0.00696,             0.00696
                 192,            0.040718,            0.032584,          0.00062552,             0.63585,             0.49579,             0.51586,             0.21218,            0.035414,            0.028389,          0.00094247,            0.006944,            0.006944,            0.006944
                 193,            0.040476,            0.032136,          0.00060017,              0.6401,             0.49755,             0.51872,             0.21303,            0.035407,            0.028387,          0.00094251,            0.006928,            0.006928,            0.006928
                 194,            0.040608,            0.032566,          0.00062583,             0.64039,             0.49758,             0.51898,             0.21329,            0.035399,            0.028385,          0.00094255,            0.006912,            0.006912,            0.006912
                 195,            0.040081,            0.031512,          0.00058516,             0.63451,             0.49889,             0.51939,             0.21394,            0.035391,            0.028385,           0.0009425,            0.006896,            0.006896,            0.006896
                 196,            0.040522,            0.032029,          0.00058093,             0.61425,              0.5035,             0.51659,             0.21406,            0.035384,            0.028383,          0.00094139,             0.00688,             0.00688,             0.00688
                 197,            0.040544,            0.031946,          0.00068023,             0.61656,             0.50316,             0.51725,              0.2137,            0.035378,            0.028384,          0.00094061,            0.006864,            0.006864,            0.006864
                 198,            0.040082,            0.032207,          0.00059397,             0.61666,             0.50311,             0.51892,             0.21449,            0.035371,            0.028385,           0.0009403,            0.006848,            0.006848,            0.006848
                 199,            0.040459,            0.032476,          0.00060916,             0.61122,             0.50485,             0.51954,             0.21504,            0.035366,            0.028386,          0.00093928,            0.006832,            0.006832,            0.006832
                 200,            0.040382,            0.032986,          0.00060548,             0.61159,             0.50604,             0.52166,             0.21535,            0.035359,            0.028382,          0.00093648,            0.006816,            0.006816,            0.006816
                 201,            0.040156,            0.032179,          0.00062687,             0.61121,             0.50391,             0.52023,             0.21596,            0.035353,            0.028381,          0.00093521,              0.0068,              0.0068,              0.0068
                 202,            0.040408,            0.032049,          0.00062603,             0.61129,              0.5039,             0.52111,             0.21595,            0.035346,            0.028382,           0.0009335,            0.006784,            0.006784,            0.006784
                 203,            0.040258,            0.032193,          0.00069617,             0.61434,             0.50313,             0.52085,             0.21606,            0.035338,            0.028384,           0.0009314,            0.006768,            0.006768,            0.006768
                 204,            0.040407,            0.031978,          0.00065149,             0.61741,             0.50357,             0.52236,             0.21629,            0.035331,            0.028381,          0.00093095,            0.006752,            0.006752,            0.006752
                 205,            0.040552,            0.032713,          0.00061234,             0.62421,             0.50384,             0.52306,             0.21609,            0.035325,            0.028392,          0.00092974,            0.006736,            0.006736,            0.006736
                 206,            0.040265,             0.03239,          0.00056066,             0.61977,              0.5048,             0.52297,              0.2169,            0.035318,            0.028387,          0.00092861,             0.00672,             0.00672,             0.00672
                 207,            0.040301,            0.031831,          0.00060515,             0.63825,             0.50174,             0.52409,             0.21692,            0.035311,            0.028389,          0.00092828,            0.006704,            0.006704,            0.006704
                 208,             0.04048,            0.032643,          0.00059647,             0.63936,             0.50191,             0.52362,             0.21671,            0.035305,            0.028395,          0.00092633,            0.006688,            0.006688,            0.006688
                 209,            0.040338,            0.031339,          0.00065847,             0.63311,             0.49944,              0.5228,             0.21773,            0.035298,            0.028396,          0.00092511,            0.006672,            0.006672,            0.006672
                 210,            0.040889,            0.032439,          0.00079794,             0.60602,             0.50751,             0.52231,             0.21795,             0.03529,            0.028394,          0.00092618,            0.006656,            0.006656,            0.006656
                 211,            0.040325,            0.032098,          0.00066424,              0.5997,              0.5134,             0.52539,             0.21843,            0.035283,            0.028393,          0.00092816,             0.00664,             0.00664,             0.00664
                 212,            0.040195,            0.032245,          0.00057112,              0.6036,             0.51144,             0.52569,              0.2181,            0.035276,            0.028394,          0.00092878,            0.006624,            0.006624,            0.006624
                 213,            0.040612,            0.033374,          0.00056184,             0.60887,             0.51308,             0.52646,             0.21836,            0.035269,            0.028396,          0.00092937,            0.006608,            0.006608,            0.006608
                 214,            0.040019,            0.031282,          0.00063255,             0.60791,             0.51098,             0.52483,             0.21817,            0.035262,            0.028399,          0.00092907,            0.006592,            0.006592,            0.006592
                 215,            0.040426,            0.032239,          0.00063079,             0.60384,              0.5137,              0.5265,             0.21856,            0.035256,            0.028398,          0.00092976,            0.006576,            0.006576,            0.006576
                 216,            0.040335,            0.031953,           0.0006244,             0.60153,             0.51407,             0.52625,             0.21881,            0.035249,            0.028401,          0.00093146,             0.00656,             0.00656,             0.00656
                 217,            0.040293,            0.031833,          0.00056649,             0.60495,             0.51144,             0.52685,             0.21899,            0.035242,            0.028402,          0.00093174,            0.006544,            0.006544,            0.006544
                 218,            0.040256,            0.031754,          0.00060858,             0.60257,             0.50848,             0.52663,             0.21979,            0.035235,              0.0284,          0.00093118,            0.006528,            0.006528,            0.006528
                 219,            0.040006,             0.03128,          0.00056601,             0.62496,             0.50141,             0.52682,             0.21994,            0.035228,            0.028403,          0.00093181,            0.006512,            0.006512,            0.006512
                 220,            0.040351,            0.032205,          0.00055481,             0.61813,             0.50455,             0.52682,             0.21958,            0.035222,            0.028406,          0.00093215,            0.006496,            0.006496,            0.006496
                 221,            0.040091,            0.032294,           0.0005616,             0.61774,             0.50305,             0.52614,             0.21968,            0.035216,            0.028408,          0.00093202,             0.00648,             0.00648,             0.00648
                 222,            0.040247,            0.032124,          0.00056462,             0.61973,              0.5008,             0.52554,             0.21998,            0.035209,            0.028408,           0.0009323,            0.006464,            0.006464,            0.006464
                 223,            0.039764,            0.031832,          0.00052333,             0.61548,             0.50205,             0.52544,             0.22021,            0.035202,            0.028404,          0.00093149,            0.006448,            0.006448,            0.006448
                 224,            0.040189,            0.032498,          0.00054896,             0.61382,             0.50438,             0.52603,             0.22025,            0.035195,            0.028402,          0.00093064,            0.006432,            0.006432,            0.006432
                 225,            0.040002,            0.031889,          0.00057757,             0.61502,             0.50211,             0.52569,             0.22025,            0.035188,            0.028405,          0.00093103,            0.006416,            0.006416,            0.006416
                 226,            0.040318,            0.031931,          0.00054911,             0.61539,             0.50111,             0.52555,             0.22025,            0.035181,            0.028406,           0.0009311,              0.0064,              0.0064,              0.0064
                 227,            0.040288,            0.032483,          0.00053984,             0.61465,             0.50134,             0.52498,             0.21993,            0.035174,            0.028403,          0.00093084,            0.006384,            0.006384,            0.006384
                 228,            0.040285,             0.03215,          0.00061191,             0.61485,             0.50136,             0.52513,             0.21984,            0.035166,            0.028401,          0.00093095,            0.006368,            0.006368,            0.006368
                 229,            0.040212,            0.031861,          0.00058492,             0.61277,             0.50135,              0.5244,             0.22047,            0.035159,            0.028402,           0.0009304,            0.006352,            0.006352,            0.006352
                 230,            0.039964,            0.030975,          0.00054682,             0.61066,             0.50081,             0.52448,             0.22096,            0.035153,            0.028408,          0.00093062,            0.006336,            0.006336,            0.006336
                 231,            0.040105,            0.032544,          0.00057355,             0.61052,             0.50087,             0.52549,             0.22147,            0.035145,            0.028408,          0.00092947,             0.00632,             0.00632,             0.00632
                 232,             0.04003,            0.031895,          0.00052119,             0.61798,             0.50088,             0.52731,             0.22105,            0.035138,            0.028411,          0.00092863,            0.006304,            0.006304,            0.006304
                 233,            0.040409,            0.032362,          0.00056327,             0.61999,              0.5005,              0.5268,             0.22101,            0.035131,            0.028409,          0.00092794,            0.006288,            0.006288,            0.006288
                 234,            0.040399,            0.032022,          0.00055189,             0.61377,             0.49938,             0.52802,             0.22131,            0.035124,            0.028411,          0.00092797,            0.006272,            0.006272,            0.006272
                 235,            0.039914,            0.031718,          0.00053561,             0.61279,             0.50056,             0.52645,             0.22146,            0.035117,            0.028412,          0.00092784,            0.006256,            0.006256,            0.006256
                 236,            0.039812,            0.031853,          0.00052177,             0.61366,             0.50173,             0.52717,             0.22304,            0.035109,            0.028412,          0.00092539,             0.00624,             0.00624,             0.00624
                 237,            0.040047,            0.031633,          0.00050195,             0.61416,              0.5019,             0.52788,             0.22329,            0.035102,            0.028409,          0.00092625,            0.006224,            0.006224,            0.006224
                 238,            0.039945,            0.031329,          0.00057245,             0.61453,              0.5002,             0.52608,             0.22355,            0.035095,            0.028409,           0.0009266,            0.006208,            0.006208,            0.006208
                 239,            0.040197,            0.031782,          0.00053649,             0.61512,             0.50004,             0.52671,             0.22324,            0.035089,            0.028417,          0.00092865,            0.006192,            0.006192,            0.006192
                 240,            0.040177,            0.031421,           0.0005981,             0.61506,             0.50046,             0.52676,             0.22363,            0.035082,            0.028421,          0.00093019,            0.006176,            0.006176,            0.006176
                 241,            0.039983,            0.031535,          0.00062472,             0.61603,             0.50088,             0.52688,             0.22345,            0.035076,            0.028425,          0.00093059,             0.00616,             0.00616,             0.00616
                 242,            0.040368,            0.032193,           0.0005769,             0.61652,             0.49961,             0.52521,             0.22346,            0.035069,            0.028422,          0.00092946,            0.006144,            0.006144,            0.006144
                 243,            0.040193,            0.031713,          0.00057531,             0.61483,             0.50054,             0.52576,             0.22361,            0.035063,            0.028422,          0.00092928,            0.006128,            0.006128,            0.006128
                 244,            0.039712,            0.031513,          0.00057269,             0.61411,             0.49987,              0.5245,              0.2238,            0.035057,             0.02842,          0.00092929,            0.006112,            0.006112,            0.006112
                 245,            0.040008,            0.031413,          0.00048988,             0.61666,             0.50166,             0.52657,             0.22403,            0.035051,            0.028422,          0.00092946,            0.006096,            0.006096,            0.006096
                 246,            0.040036,             0.03143,          0.00052677,             0.62072,             0.50144,             0.52726,             0.22324,            0.035045,            0.028423,          0.00092873,             0.00608,             0.00608,             0.00608
                 247,            0.039741,            0.031377,          0.00056968,             0.62105,             0.50102,             0.52695,               0.223,            0.035037,            0.028418,          0.00092818,            0.006064,            0.006064,            0.006064
                 248,             0.04037,            0.032541,          0.00052887,             0.62345,             0.50032,             0.52615,              0.2234,            0.035031,             0.02842,           0.0009274,            0.006048,            0.006048,            0.006048
                 249,            0.039916,            0.031014,          0.00051829,              0.6217,             0.50042,             0.52695,             0.22389,            0.035024,            0.028418,          0.00092682,            0.006032,            0.006032,            0.006032
                 250,            0.039822,            0.031736,          0.00053962,             0.62671,              0.5005,             0.52919,             0.22444,            0.035017,            0.028413,           0.0009267,            0.006016,            0.006016,            0.006016
                 251,            0.040273,            0.031977,          0.00063376,             0.63031,             0.49866,             0.52874,             0.22408,            0.035011,            0.028407,          0.00092697,               0.006,               0.006,               0.006
                 252,            0.040075,            0.031725,          0.00058082,             0.63321,             0.49772,             0.52906,             0.22403,            0.035004,            0.028405,          0.00092654,            0.005984,            0.005984,            0.005984
                 253,            0.040047,            0.031616,          0.00047641,              0.6363,             0.49642,             0.52927,             0.22435,            0.034998,            0.028399,          0.00092717,            0.005968,            0.005968,            0.005968
                 254,            0.040046,            0.031746,          0.00054528,              0.6391,             0.49363,               0.531,             0.22478,            0.034993,            0.028395,           0.0009278,            0.005952,            0.005952,            0.005952
                 255,            0.039732,            0.031575,          0.00055614,             0.63105,             0.49692,             0.53124,             0.22473,            0.034985,            0.028393,          0.00092777,            0.005936,            0.005936,            0.005936
                 256,            0.039808,            0.031018,          0.00057863,             0.63226,             0.49695,             0.53165,             0.22475,            0.034978,            0.028388,          0.00092582,             0.00592,             0.00592,             0.00592
                 257,            0.040033,            0.032081,          0.00057536,             0.63952,             0.49571,             0.53213,             0.22483,            0.034972,            0.028389,          0.00092375,            0.005904,            0.005904,            0.005904
                 258,            0.040137,            0.031274,          0.00052592,              0.6383,             0.49371,              0.5298,             0.22456,            0.034965,            0.028382,          0.00092246,            0.005888,            0.005888,            0.005888
                 259,            0.039904,            0.031541,          0.00050174,             0.63185,             0.49502,             0.52926,             0.22506,            0.034957,            0.028376,           0.0009218,            0.005872,            0.005872,            0.005872
                 260,            0.039879,            0.031676,          0.00050098,             0.63311,             0.49619,             0.53018,             0.22583,             0.03495,            0.028372,          0.00092111,            0.005856,            0.005856,            0.005856
                 261,            0.039412,            0.030768,          0.00051529,             0.63761,             0.49562,              0.5307,             0.22589,            0.034942,            0.028368,          0.00091984,             0.00584,             0.00584,             0.00584
                 262,            0.040048,            0.031877,          0.00051302,             0.63743,             0.49394,             0.52993,             0.22621,            0.034936,            0.028365,          0.00091817,            0.005824,            0.005824,            0.005824
                 263,            0.039547,            0.030965,          0.00052434,             0.63706,             0.49456,             0.52941,             0.22633,            0.034929,            0.028355,          0.00091774,            0.005808,            0.005808,            0.005808
                 264,            0.039801,            0.031707,          0.00048172,              0.6398,             0.49446,             0.52973,              0.2265,            0.034923,             0.02835,          0.00091819,            0.005792,            0.005792,            0.005792
                 265,             0.03965,            0.031081,          0.00051732,             0.63939,             0.49521,             0.52966,             0.22699,            0.034917,            0.028351,          0.00091854,            0.005776,            0.005776,            0.005776
                 266,            0.039778,            0.030962,          0.00047603,             0.64392,             0.49426,             0.53077,             0.22707,             0.03491,            0.028347,          0.00091814,             0.00576,             0.00576,             0.00576
                 267,            0.039769,            0.030841,          0.00050354,             0.64262,             0.49526,              0.5313,             0.22789,            0.034904,            0.028344,          0.00091786,            0.005744,            0.005744,            0.005744
                 268,            0.039913,            0.030914,          0.00051421,             0.64098,             0.49733,             0.53193,             0.22828,            0.034897,            0.028337,          0.00091749,            0.005728,            0.005728,            0.005728
                 269,            0.039475,            0.030774,          0.00053098,             0.64136,              0.4994,             0.53183,             0.22883,            0.034891,            0.028335,          0.00091739,            0.005712,            0.005712,            0.005712
                 270,            0.039784,            0.031475,          0.00054434,             0.64368,              0.4993,             0.53347,             0.22913,            0.034884,            0.028328,          0.00091665,            0.005696,            0.005696,            0.005696
                 271,            0.039941,            0.031437,           0.0005077,             0.64421,             0.49951,             0.53533,             0.22977,            0.034877,             0.02833,          0.00091658,             0.00568,             0.00568,             0.00568
                 272,            0.039602,            0.031635,          0.00049595,             0.64763,             0.50004,             0.53462,             0.22957,             0.03487,            0.028322,           0.0009171,            0.005664,            0.005664,            0.005664
                 273,            0.039604,            0.031526,          0.00045565,             0.64811,             0.50275,             0.53685,                0.23,            0.034862,            0.028312,          0.00091764,            0.005648,            0.005648,            0.005648
                 274,            0.039737,            0.031023,          0.00048511,             0.64553,             0.50124,             0.53584,             0.22996,            0.034856,            0.028313,          0.00091742,            0.005632,            0.005632,            0.005632
                 275,            0.039596,             0.03125,          0.00050277,             0.65058,             0.49804,             0.53557,             0.23044,            0.034849,            0.028305,          0.00091658,            0.005616,            0.005616,            0.005616
                 276,            0.039351,            0.030657,          0.00051879,              0.6579,              0.4996,             0.53638,             0.23071,            0.034843,            0.028303,          0.00091572,              0.0056,              0.0056,              0.0056
                 277,            0.039644,            0.031241,          0.00057335,             0.65706,             0.50271,             0.53875,             0.23145,            0.034835,            0.028291,          0.00091587,            0.005584,            0.005584,            0.005584
                 278,            0.039133,            0.030464,          0.00049389,              0.6636,             0.50405,             0.54129,             0.23192,            0.034829,            0.028285,           0.0009173,            0.005568,            0.005568,            0.005568
                 279,            0.039695,            0.031239,          0.00048328,             0.65427,             0.49818,             0.54103,             0.23219,            0.034822,             0.02828,          0.00091816,            0.005552,            0.005552,            0.005552
                 280,            0.039532,            0.030901,          0.00055134,             0.65405,              0.4971,             0.54161,             0.23213,            0.034815,            0.028271,          0.00091832,            0.005536,            0.005536,            0.005536
                 281,            0.039759,            0.030789,          0.00052839,             0.65659,             0.49724,              0.5411,             0.23224,            0.034808,             0.02826,          0.00091926,             0.00552,             0.00552,             0.00552
                 282,            0.039462,            0.031234,          0.00048141,             0.66301,             0.49549,             0.54163,             0.23247,            0.034802,            0.028255,          0.00091988,            0.005504,            0.005504,            0.005504
                 283,            0.039779,             0.03127,          0.00049345,              0.6592,             0.49721,             0.54188,             0.23267,            0.034795,            0.028253,          0.00092011,            0.005488,            0.005488,            0.005488
                 284,            0.039777,            0.031666,          0.00044301,             0.66309,             0.49682,             0.54215,             0.23327,             0.03479,            0.028246,          0.00091982,            0.005472,            0.005472,            0.005472
                 285,             0.03928,            0.030754,          0.00042992,             0.65579,             0.49851,              0.5428,             0.23335,            0.034782,            0.028239,           0.0009205,            0.005456,            0.005456,            0.005456
                 286,            0.039571,             0.03078,          0.00046325,             0.65482,             0.49759,              0.5409,             0.23356,            0.034774,            0.028236,          0.00092102,             0.00544,             0.00544,             0.00544
                 287,            0.039271,            0.030903,          0.00047202,             0.65665,             0.49906,             0.54127,              0.2338,            0.034766,            0.028225,          0.00092037,            0.005424,            0.005424,            0.005424
                 288,            0.039323,            0.030383,          0.00046784,             0.65664,             0.50061,             0.54135,             0.23398,            0.034759,            0.028225,          0.00092055,            0.005408,            0.005408,            0.005408
                 289,            0.039437,            0.031042,          0.00044571,             0.65593,             0.49905,             0.54146,              0.2341,            0.034751,            0.028213,          0.00092001,            0.005392,            0.005392,            0.005392
                 290,            0.039495,            0.030836,          0.00045942,             0.65627,             0.49954,             0.54353,             0.23433,            0.034744,            0.028211,          0.00091882,            0.005376,            0.005376,            0.005376
                 291,             0.03943,            0.030876,          0.00046294,             0.65125,             0.50561,             0.54264,             0.23446,            0.034737,            0.028205,          0.00091807,             0.00536,             0.00536,             0.00536
                 292,            0.039789,            0.031083,          0.00045543,              0.6521,             0.50696,             0.54303,             0.23446,            0.034731,              0.0282,          0.00091807,            0.005344,            0.005344,            0.005344
                 293,            0.039561,            0.030839,          0.00046985,              0.6539,             0.50636,             0.54172,             0.23433,            0.034725,            0.028199,          0.00091692,            0.005328,            0.005328,            0.005328
                 294,            0.039319,            0.030871,          0.00050422,             0.65439,              0.5057,             0.54164,             0.23464,            0.034719,            0.028195,          0.00091748,            0.005312,            0.005312,            0.005312
                 295,             0.03936,            0.030443,          0.00047939,             0.66006,             0.50601,             0.54326,             0.23515,            0.034713,            0.028186,          0.00091795,            0.005296,            0.005296,            0.005296
                 296,            0.039831,            0.031526,          0.00045446,             0.65994,             0.50028,             0.54281,             0.23483,            0.034707,            0.028181,           0.0009189,             0.00528,             0.00528,             0.00528
                 297,            0.039172,            0.030152,          0.00047668,             0.66383,             0.50194,             0.54129,             0.23544,              0.0347,            0.028178,          0.00092002,            0.005264,            0.005264,            0.005264
                 298,            0.039457,            0.030945,          0.00041178,             0.66353,             0.50088,             0.54231,             0.23553,            0.034694,            0.028173,          0.00092102,            0.005248,            0.005248,            0.005248
                 299,            0.039051,            0.030569,          0.00048381,             0.66599,             0.50347,             0.54583,             0.23624,            0.034688,            0.028166,          0.00092064,            0.005232,            0.005232,            0.005232
                 300,            0.039312,            0.030918,          0.00046521,             0.66524,             0.50448,             0.54489,             0.23633,            0.034681,            0.028159,          0.00092067,            0.005216,            0.005216,            0.005216
                 301,            0.039617,            0.030565,          0.00047889,              0.6618,              0.5027,               0.545,             0.23623,            0.034676,            0.028155,          0.00091999,              0.0052,              0.0052,              0.0052
                 302,            0.039257,            0.031133,          0.00047771,              0.6608,             0.50214,             0.54451,             0.23624,             0.03467,            0.028148,          0.00091974,            0.005184,            0.005184,            0.005184
                 303,            0.039381,            0.030363,          0.00049206,             0.66012,             0.50212,              0.5442,             0.23645,            0.034665,            0.028142,          0.00092027,            0.005168,            0.005168,            0.005168
                 304,            0.039238,            0.030837,          0.00049663,             0.66325,             0.50234,             0.54527,             0.23672,            0.034659,            0.028136,           0.0009203,            0.005152,            0.005152,            0.005152
                 305,            0.039126,            0.030738,          0.00046465,             0.66415,             0.50143,             0.54495,             0.23692,            0.034653,            0.028128,          0.00092112,            0.005136,            0.005136,            0.005136
                 306,            0.039191,            0.031008,          0.00053157,             0.66871,             0.49948,             0.54502,             0.23645,            0.034645,            0.028119,          0.00092232,             0.00512,             0.00512,             0.00512
                 307,            0.039236,            0.031176,          0.00047468,             0.66516,             0.50169,             0.54496,             0.23646,             0.03464,            0.028117,          0.00092317,            0.005104,            0.005104,            0.005104
                 308,            0.039384,            0.031314,          0.00043139,             0.66898,             0.50015,             0.54429,             0.23645,            0.034634,            0.028114,          0.00092347,            0.005088,            0.005088,            0.005088
                 309,             0.03917,            0.031015,          0.00042399,              0.6774,             0.50484,             0.55195,              0.2377,            0.034628,            0.028108,          0.00092342,            0.005072,            0.005072,            0.005072
                 310,            0.039077,            0.030791,          0.00040237,             0.67688,             0.50532,             0.55347,             0.23772,            0.034623,            0.028103,          0.00092388,            0.005056,            0.005056,            0.005056
                 311,             0.03953,            0.030579,           0.0004762,             0.68096,             0.50533,             0.55408,             0.23792,            0.034617,            0.028105,          0.00092499,             0.00504,             0.00504,             0.00504
                 312,            0.039384,            0.030308,          0.00044946,             0.68256,              0.5072,             0.55336,             0.23827,            0.034612,            0.028099,          0.00092606,            0.005024,            0.005024,            0.005024
                 313,            0.039376,            0.030734,          0.00044382,             0.64038,             0.53003,             0.55484,             0.23919,            0.034605,            0.028092,          0.00092635,            0.005008,            0.005008,            0.005008
                 314,             0.03921,            0.030283,          0.00045781,             0.63732,             0.52917,             0.55583,             0.23964,            0.034599,             0.02808,          0.00092557,            0.004992,            0.004992,            0.004992
                 315,            0.039127,            0.030059,          0.00049024,             0.63437,             0.52886,             0.55632,             0.24006,            0.034595,            0.028079,          0.00092603,            0.004976,            0.004976,            0.004976
                 316,            0.039124,            0.030201,          0.00045872,             0.63614,              0.5282,             0.55679,             0.24014,            0.034589,            0.028073,            0.000926,             0.00496,             0.00496,             0.00496
                 317,            0.038936,            0.029956,          0.00046113,             0.63383,             0.52912,             0.55676,             0.24018,            0.034584,            0.028071,          0.00092654,            0.004944,            0.004944,            0.004944
                 318,            0.039221,              0.0305,           0.0004139,             0.63863,             0.52643,             0.55481,                0.24,            0.034578,            0.028069,          0.00092627,            0.004928,            0.004928,            0.004928
                 319,            0.038948,            0.029837,          0.00046652,             0.67206,              0.5166,             0.55582,             0.24006,            0.034573,            0.028062,          0.00092619,            0.004912,            0.004912,            0.004912
                 320,            0.039516,            0.030855,          0.00048024,             0.66971,             0.51709,             0.55609,             0.24012,            0.034567,            0.028058,          0.00092477,            0.004896,            0.004896,            0.004896
                 321,            0.039223,            0.030502,          0.00045209,             0.66718,             0.51427,             0.55587,              0.2401,            0.034563,            0.028053,          0.00092433,             0.00488,             0.00488,             0.00488
                 322,            0.039146,            0.030171,          0.00044129,             0.65374,              0.5173,             0.55519,             0.24016,            0.034558,            0.028047,          0.00092366,            0.004864,            0.004864,            0.004864
                 323,            0.038905,            0.030218,          0.00040412,             0.65395,             0.51957,             0.55536,             0.24014,            0.034552,            0.028046,          0.00092387,            0.004848,            0.004848,            0.004848
